Date,kW,KWh,wind_speed
07 08 2018 23:00,2537.787109,3137.022919,10.65612984
07 08 2018 23:10,2395.978027,2935.840585,10.24604988
07 08 2018 23:20,2651.101074,3172.378577,10.73921013
07 08 2018 23:30,2573.708984,3067.317182,10.50321007
07 08 2018 23:40,2524.836914,3125.471081,10.6298399
07 08 2018 23:50,2601.730957,3219.624062,10.85711002
08 08 2018 00:00,2516.24292,3163.150924,10.71712971
08 08 2018 00:10,2510.493896,3138.295151,10.65904999
08 08 2018 00:20,2343.063965,2972.398269,10.31402969
08 08 2018 00:30,2320.084961,2915.113331,10.20856953
08 08 2018 00:40,1981.072998,2360.78515,9.333455086
08 08 2018 00:50,1953.582031,2271.589869,9.196855545
08 08 2018 01:00,2236.341064,2677.089934,9.823065758
08 08 2018 01:10,2047.807007,2335.996396,9.295556068
08 08 2018 01:20,1458.203979,1556.722566,8.04647541
08 08 2018 01:30,1319.072998,1364.509834,7.702493191
08 08 2018 01:40,1999.021973,2330.630826,9.28734684
08 08 2018 01:50,2038.312012,2333.639433,9.291950226
08 08 2018 02:00,2286.386963,2737.596925,9.914211273
08 08 2018 02:10,1779.69397,1889.780916,8.599634171
08 08 2018 02:20,1843.530029,2064.310867,8.875890732
08 08 2018 02:30,1947.228027,2136.32108,8.988098145
08 08 2018 02:40,2094.638916,2323.833085,9.276943207
08 08 2018 02:50,2248.187988,2736.170671,9.912014961
08 08 2018 03:00,2107.673096,2458.849158,9.524076462
08 08 2018 03:10,1723.025024,1939.230187,8.678621292
08 08 2018 03:20,2081.035889,2449.37403,9.468600273
08 08 2018 03:30,2458.019043,2984.531201,10.33714962
08 08 2018 03:40,2593.383057,3210.382017,10.83337021
08 08 2018 03:50,2673.758057,3227.637674,10.87798023
08 08 2018 04:00,2704.51709,3268.875061,10.98993015
08 08 2018 04:10,2992.684082,3496.737423,11.85035038
08 08 2018 04:20,3047.458984,3503.846505,11.89027023
08 08 2018 04:30,2926.216064,3407.496053,11.44332027
08 08 2018 04:40,2848.822998,3376.917841,11.3299799
08 08 2018 04:50,2755.374023,3373.217007,11.31688976
08 08 2018 05:00,2513.853027,3148.725059,10.68317986
08 08 2018 05:10,2410.696045,3053.474889,10.47436047
08 08 2018 05:20,2132.754883,2615.567483,9.734371185
08 08 2018 05:30,2192.860107,2766.495808,9.959238052
08 08 2018 05:40,2249.98291,2826.535582,10.05617046
08 08 2018 05:50,2434.24707,3064.050591,10.49635983
08 08 2018 06:00,2361.9729,2989.135658,10.34599972
08 08 2018 06:10,2396.981934,2957.587067,10.28619003
08 08 2018 06:20,2076.273926,2494.076273,9.569564819
08 08 2018 06:30,1450.526001,1692.459618,8.277121544
08 08 2018 06:40,1755.447998,2043.841357,8.843828201
08 08 2018 06:50,1361.631958,1471.495597,7.896856785
08 08 2018 07:00,1373.922974,1517.439869,7.978028774
08 08 2018 07:10,1583.811035,1779.154079,8.4204216
08 08 2018 07:20,1853.974976,2184.214013,9.062277794
08 08 2018 07:30,1515.748047,1748.060801,8.369342804
08 08 2018 07:40,1699.475952,1996.507314,8.769370079
08 08 2018 07:50,1625.819946,1866.8281,8.562749863
08 08 2018 08:00,1991.420044,2332.264405,9.28984642
08 08 2018 08:10,1895.420044,2242.501744,9.152150154
08 08 2018 08:20,1668.719971,1974.173944,8.734074593
08 08 2018 08:30,1482.465942,1684.409066,8.263669014
08 08 2018 08:40,789.6920776,777.5417537,6.426506996
08 08 2018 08:50,860.2960815,921.3501502,6.783299923
08 08 2018 09:00,768.149292,879.4158171,6.682905197
08 08 2018 09:10,612.8258057,610.866278,5.957858086
08 08 2018 09:20,542.7111206,624.2295065,5.997714996
08 08 2018 09:30,585.8297729,594.6433258,5.908778191
08 08 2018 09:40,821.284729,845.2475745,6.598960876
08 08 2018 09:50,720.0986938,685.0368286,6.176133156
08 08 2018 10:00,619.9301758,677.6666679,6.15536499
08 08 2018 10:10,870.4556274,891.510567,6.712152004
08 08 2018 10:20,880.5358887,892.0151588,6.713366985
08 08 2018 10:30,912.8383789,1009.537551,6.985640049
08 08 2018 10:40,824.8510742,865.5670987,6.649119854
08 08 2018 10:50,907.2562866,971.8153796,6.900491238
08 08 2018 11:00,1183.156982,1267.921548,7.519303799
08 08 2018 11:10,1316.319946,1432.714753,7.827319145
08 08 2018 11:20,1430.177002,1657.667689,8.218791962
08 08 2018 11:30,1085.659058,1157.977356,7.302059174
08 08 2018 11:40,848.2883911,884.9319835,6.696273804
08 08 2018 11:50,1026.083008,1112.092638,7.207273006
08 08 2018 12:00,1018.21698,1086.051882,7.152307034
08 08 2018 12:10,907.7675171,1004.140479,6.973581791
08 08 2018 12:20,1767.967041,1965.848234,8.720888138
08 08 2018 12:30,1897.472046,2235.676518,9.141647339
08 08 2018 12:40,2906.474121,3367.511411,11.29695034
08 08 2018 12:50,3052.706055,3407.919308,11.44495964
08 08 2018 13:00,3386.591064,3546.463678,12.17409039
08 08 2018 13:10,3265.558105,3523.035922,12.00701046
08 08 2018 13:20,2956.788086,3358.346051,11.26550961
08 08 2018 13:30,3011.979004,3311.986605,11.11633015
08 08 2018 13:40,3241.687988,3497.885353,11.85669041
08 08 2018 13:50,3332.256104,3570.43507,12.39500999
08 08 2018 14:00,3324.673096,3556.11381,12.25467014
08 08 2018 14:10,2985.293945,3357.454953,11.26249027
08 08 2018 14:20,3099.676025,3403.916907,11.42953968
08 08 2018 14:30,2937.499023,3240.818928,10.91291046
08 08 2018 14:40,3201.833008,3486.109449,11.79343033
08 08 2018 14:50,3306.378906,3542.601132,12.14410019
08 08 2018 15:00,3140.361084,3454.869647,11.64159966
08 08 2018 15:10,2587.62207,2958.347898,10.28761005
08 08 2018 15:20,3240.365967,3555.124859,12.2459898
08 08 2018 15:30,3359.090088,3562.651129,12.31497955
08 08 2018 15:40,3076.284912,3413.53235,11.46689987
08 08 2018 15:50,3227.396973,3522.429663,12.0030899
08 08 2018 16:00,3084.537109,3486.387343,11.79487991
08 08 2018 16:10,2799.788086,3226.858973,10.87594032
08 08 2018 16:20,2250.802002,2619.822169,9.740384102
08 08 2018 16:30,2493.62793,2956.696739,10.28452969
08 08 2018 16:40,2663.927002,3111.567296,10.5987196
08 08 2018 16:50,2784.643066,3148.080938,10.68167973
08 08 2018 17:00,2404.456055,2819.711391,10.04491043
08 08 2018 17:10,3005.629883,3339.712796,11.20368004
08 08 2018 17:20,3213.574951,3461.001751,11.66983032
08 08 2018 17:30,3375.060059,3497.749833,11.85593987
08 08 2018 17:40,2847.335938,3198.017185,10.80214024
08 08 2018 17:50,2425.816895,2769.366201,9.963766098
08 08 2018 18:00,1899.871948,1983.269649,8.748462677
08 08 2018 18:10,1777.977051,2036.192098,8.83182621
08 08 2018 18:20,2859.037109,3327.079563,11.16322994
08 08 2018 18:30,3012.695068,3405.638401,11.4361496
08 08 2018 18:40,3257.540039,3504.463334,11.89381027
08 08 2018 18:50,2659.75,3047.378053,10.46179962
08 08 2018 19:00,3164.196045,3486.991907,11.79804039
08 08 2018 19:10,2633.396973,3027.582671,10.42160988
08 08 2018 19:20,2496.913086,2985.308259,10.33864021
08 08 2018 19:30,2663.444092,3019.659513,10.4057703
08 08 2018 19:40,2657.293945,3234.111166,10.89503956
08 08 2018 19:50,2751.535889,3383.027468,11.35186958
08 08 2018 20:00,2951.85498,3431.85917,11.54129982
08 08 2018 20:10,2822.76709,3285.893949,11.03857994
08 08 2018 20:20,2538.913086,2906.72573,10.19361019
08 08 2018 20:30,1988.495972,2259.073136,9.177629471
08 08 2018 20:40,2538.397949,3115.196787,10.60678959
08 08 2018 20:50,1839.916016,2041.106605,8.839538574
08 08 2018 21:00,2148.868896,2426.819057,9.434227943
08 08 2018 21:10,2122.98291,2516.914266,9.599580765
08 08 2018 21:20,2132.065918,2482.121968,9.554019928
08 08 2018 21:30,2462.23999,2994.007229,10.35540962
08 08 2018 21:40,2727.584961,3196.660637,10.79874992
08 08 2018 21:50,2717.218994,3201.198915,10.81011963
08 08 2018 22:00,2605.260986,2932.231164,10.23946953
08 08 2018 22:10,1939.168945,2131.474489,8.980572701
08 08 2018 22:20,2229.445068,2631.066274,9.7563591
08 08 2018 22:30,2597.731934,3025.837869,10.41810989
08 08 2018 22:40,2528.101074,3100.184464,10.57365036
08 08 2018 22:50,1882.496948,2130.431281,8.978952408
08 08 2018 23:00,2163.708008,2517.419267,9.60024929
08 08 2018 23:10,2184.00293,2564.474545,9.663485527
08 08 2018 23:20,1925.44397,2240.008748,9.148314476
08 08 2018 23:30,2325.660889,2676.432056,9.822096825
08 08 2018 23:40,2701.633057,3154.18956,10.69596004
08 08 2018 23:50,2654.8479,3174.028845,10.74318981
09 08 2018 00:00,2847.016113,3218.765467,10.85488987
09 08 2018 00:10,2823.774902,3224.029674,10.8685503
09 08 2018 00:20,2540.364014,3026.740641,10.41991997
09 08 2018 00:30,2292.938965,2742.515849,9.921804428
09 08 2018 00:40,2858.816895,3299.241499,11.07785034
09 08 2018 00:50,2732.705078,3173.98342,10.74308014
09 08 2018 01:00,3051.754883,3371.214966,11.30986023
09 08 2018 01:10,3063.284912,3425.201707,11.51375961
09 08 2018 01:20,2946.187988,3378.498796,11.33561039
09 08 2018 01:30,2411.281006,2781.907936,9.983672142
09 08 2018 01:40,2779.323975,3176.365227,10.74884033
09 08 2018 01:50,2369.644043,2840.783458,10.07989025
09 08 2018 02:00,2130.768066,2292.730859,9.229293823
09 08 2018 02:10,2423.782959,2859.021531,10.11067963
09 08 2018 02:20,2429.561035,2702.370678,9.86065197
09 08 2018 02:30,2536.75708,2919.372139,10.21621037
09 08 2018 02:40,2433.009033,2884.932402,10.15528011
09 08 2018 02:50,2938.13208,3258.276995,10.96039009
09 08 2018 03:00,2857.166992,3220.535579,10.85947037
09 08 2018 03:10,2309.665039,2464.098063,9.491028786
09 08 2018 03:20,2654.715088,3021.922463,10.41028023
09 08 2018 03:30,2581.958984,2950.735182,10.2734499
09 08 2018 03:40,2181.346924,2341.070312,9.30331707
09 08 2018 03:50,2119.531982,2351.060879,9.318593025
09 08 2018 04:00,2965.773926,3350.438523,11.23894024
09 08 2018 04:10,3305.645996,3523.23473,12.00829983
09 08 2018 04:20,3401.822998,3558.248252,12.27377987
09 08 2018 04:30,2676.427002,2941.328833,10.2560997
09 08 2018 04:40,2642.054932,3021.215325,10.40886974
09 08 2018 04:50,2215.906982,2427.016124,9.434528351
09 08 2018 05:00,1912.932007,2060.512735,8.869947433
09 08 2018 05:10,1838.489014,1799.941002,8.454385757
09 08 2018 05:20,2246.308105,2407.413289,9.404637337
09 08 2018 05:30,1957.270996,2216.854897,9.112656593
09 08 2018 05:40,2343.440918,2585.950033,9.692988396
09 08 2018 05:50,2281.862061,2604.566059,9.718903542
09 08 2018 06:00,2548.618896,3008.229448,10.38315964
09 08 2018 06:10,1998.483032,2365.415999,9.340530396
09 08 2018 06:20,1330.366943,1407.113868,7.780860901
09 08 2018 06:30,728.6038208,729.8990167,6.29984808
09 08 2018 06:40,1044.860962,1079.764826,7.138906002
09 08 2018 06:50,1102.110962,1156.488074,7.299023151
09 08 2018 07:00,787.1937256,814.3860771,6.521397114
09 08 2018 07:10,870.7828979,927.9479952,6.798841953
09 08 2018 07:20,973.3041992,1108.690085,7.200139999
09 08 2018 07:30,1413.777954,1458.851599,7.874291897
09 08 2018 07:40,1139.19397,1127.586487,7.239570141
09 08 2018 07:50,1200.239014,1283.877551,7.550146103
09 08 2018 08:00,1301.678955,1391.213104,7.751770973
09 08 2018 08:10,1058.583008,1145.211629,7.275948048
09 08 2018 08:20,1217.744995,1346.994902,7.669868946
09 08 2018 08:30,820.2036133,882.046974,6.689288139
09 08 2018 08:40,1157.724976,1235.886125,7.457240105
09 08 2018 08:50,1208.5,1330.562359,7.639032841
09 08 2018 09:00,720.43927,780.0501242,6.433049202
09 08 2018 09:10,1194.891968,1360.764776,7.695538044
09 08 2018 09:20,1237.963989,1245.037251,7.475010872
09 08 2018 09:30,1422.561035,1587.081558,8.098814964
09 08 2018 09:40,1204.787964,1314.068995,7.607851982
09 08 2018 09:50,1287.008057,1440.21336,7.84084177
09 08 2018 10:00,1171.258057,1232.400256,7.450446129
09 08 2018 10:10,1400.749023,1363.343261,7.700327873
09 08 2018 10:20,1361.151978,1530.501366,8.000881195
09 08 2018 10:30,1398.125,1483.536201,7.918251991
09 08 2018 10:40,1587.297974,1715.499668,8.315479279
09 08 2018 10:50,1766.678955,2030.870798,8.823470116
09 08 2018 11:00,1805.04895,2011.038662,8.792277336
09 08 2018 11:10,2051.395996,2321.814601,9.273853302
09 08 2018 11:20,1755,2063.249632,8.874230385
09 08 2018 11:30,1938.253052,2217.491563,9.113637924
09 08 2018 11:40,2218.293945,2635.618103,9.762861252
09 08 2018 11:50,1983.588989,2392.380168,9.381701469
09 08 2018 12:00,2410.934082,3001.98793,10.37092972
09 08 2018 12:10,2484.394043,2739.248518,9.916757584
09 08 2018 12:20,3047.881104,3381.873979,11.34770966
09 08 2018 12:30,3399.960938,3561.082676,12.30000973
09 08 2018 12:40,3411.769043,3571.660581,12.40863991
09 08 2018 12:50,3294.068115,3486.368158,11.79477978
09 08 2018 13:00,3462.093018,3563.819652,12.32635975
09 08 2018 13:10,3434.947021,3570.474186,12.3954401
09 08 2018 13:20,3143.2229,3375.386916,11.32454967
09 08 2018 13:30,3094.590088,3403.593043,11.4282999
09 08 2018 13:40,2935.907959,3280.999524,11.02443027
09 08 2018 13:50,2728.024902,3169.170075,10.73149967
09 08 2018 14:00,2592.031006,3012.639549,10.39185047
09 08 2018 14:10,2655.668945,3075.539201,10.5205698
09 08 2018 14:20,2892.705078,3222.835139,10.86544037
09 08 2018 14:30,2655.983887,3057.624293,10.48295975
09 08 2018 14:40,2468.389893,2875.312166,10.13860035
09 08 2018 14:50,2389.794922,2644.130395,9.775075912
09 08 2018 15:00,1943.011963,2134.123212,8.984685898
09 08 2018 15:10,2999.137939,3352.703654,11.24650002
09 08 2018 15:20,3067.778076,3372.127491,11.31305981
09 08 2018 15:30,3196.173096,3491.122249,11.81989002
09 08 2018 15:40,2880.25708,3135.495208,10.65262985
09 08 2018 15:50,3016.834961,3347.828724,11.23027992
09 08 2018 16:00,3363.638916,3503.346543,11.88741016
09 08 2018 16:10,3277.106934,3474.393571,11.73402977
09 08 2018 16:20,2872.690918,3210.260458,10.83306026
09 08 2018 16:30,3076.148926,3351.554458,11.24265957
09 08 2018 16:40,3046.716064,3378.512692,11.33565998
09 08 2018 16:50,2872.165039,3136.804985,10.65563011
09 08 2018 17:00,3197.552002,3450.848049,11.62345028
09 08 2018 17:10,3089.564941,3402.703326,11.42490005
09 08 2018 17:20,3192.542969,3386.137413,11.36314964
09 08 2018 17:30,3518.913086,3590.619427,12.69027042
09 08 2018 17:40,3345.614014,3551.075099,12.21150017
09 08 2018 17:50,3189.995117,3472.492811,11.72469044
09 08 2018 18:00,3253.314941,3474.883564,11.7364502
09 08 2018 18:10,3388.647949,3554.691572,12.24221992
09 08 2018 18:20,3160.299072,3441.382566,11.58180046
09 08 2018 18:30,3431.25708,3593.251045,12.75370026
09 08 2018 18:40,3490.278076,3590.801045,12.69423008
09 08 2018 18:50,3433.927002,3583.267976,12.55885983
09 08 2018 19:00,3503.690918,3597.284799,12.9135704
09 08 2018 19:10,3543.533936,3600,13.44493961
09 08 2018 19:20,3505.475098,3581.428433,12.53174973
09 08 2018 19:30,3596.756104,3600,14.48215008
09 08 2018 19:40,3581.243896,3600,14.20960999
09 08 2018 19:50,3599.053955,3600,14.24687958
09 08 2018 20:00,3583.470947,3600,13.57392025
09 08 2018 20:10,3548.594971,3600,13.23738003
09 08 2018 20:20,3501.520996,3600,13.25028992
09 08 2018 20:30,3170.898926,3404.574397,11.43206024
09 08 2018 20:40,3093.476074,3412.322768,11.46214008
09 08 2018 20:50,3296.199951,3545.517968,12.16664028
09 08 2018 21:00,3255.985107,3445.636759,11.60033989
09 08 2018 21:10,3069.647949,3344.317173,11.21870995
09 08 2018 21:20,2750.450928,2915.308785,10.20891953
09 08 2018 21:30,2962.573975,3158.233205,10.70547962
09 08 2018 21:40,2926.957031,3281.728783,11.02653027
09 08 2018 21:50,3090.774902,3373.265497,11.31706047
09 08 2018 22:00,3164.710938,3446.321212,11.60334969
09 08 2018 22:10,3462.952881,3551.327195,12.21360016
09 08 2018 22:20,3268.697998,3499.296728,11.8645401
09 08 2018 22:30,3223.990967,3459.443319,11.66259003
09 08 2018 22:40,3386.568115,3565.404997,12.34212971
09 08 2018 22:50,2664.75708,3209.039482,10.82995033
09 08 2018 23:00,2618.670898,3032.583932,10.43167973
09 08 2018 23:10,2741.62207,3073.174743,10.51556015
09 08 2018 23:20,3201.801025,3533.446317,12.0771904
09 08 2018 23:30,3193.227051,3440.258694,11.57695007
09 08 2018 23:40,3457.154053,3592.050784,12.72299004
09 08 2018 23:50,3432.532959,3579.676594,12.50734043
10 08 2018 00:00,3479.585938,3591.113772,12.70116997
10 08 2018 00:10,3250.281982,3491.820693,11.82363033
10 08 2018 00:20,3386.865967,3556.023159,12.25387001
10 08 2018 00:30,3339.941895,3545.037171,12.16287994
10 08 2018 00:40,3537.321045,3600,13.09599972
10 08 2018 00:50,3503.559082,3595.447115,12.82275963
10 08 2018 01:00,3468.676025,3590.894137,12.69627953
10 08 2018 01:10,3474.743896,3597.906588,12.98670006
10 08 2018 01:20,3555.883057,3600,13.40779018
10 08 2018 01:30,3530.077881,3600,13.47072029
10 08 2018 01:40,3530.374023,3600,13.00747967
10 08 2018 01:50,3498.802979,3597.336284,12.91740036
10 08 2018 02:00,3587.006104,3600,13.45524025
10 08 2018 02:10,3592.9021,3600,13.46331024
10 08 2018 02:20,3500.944092,3596.462948,12.86565018
10 08 2018 02:30,3511.36499,3593.349957,12.75640011
10 08 2018 02:40,3521.512939,3592.778423,12.74118042
10 08 2018 02:50,3587.697021,3600,13.6414299
10 08 2018 03:00,3521.97998,3597.686306,12.94960022
10 08 2018 03:10,3584.397949,3600,13.42920017
10 08 2018 03:20,3557.049072,3600,13.24077034
10 08 2018 03:30,3538.322021,3600,13.31536961
10 08 2018 03:40,3593.420898,3600,13.55027008
10 08 2018 03:50,3567.98999,3600,13.59932041
10 08 2018 04:00,3601.860107,3600,14.0385704
10 08 2018 04:10,3570.62793,3600,13.84200001
10 08 2018 04:20,3584.941895,3600,13.40493011
10 08 2018 04:30,3545.041992,3600,13.54166985
10 08 2018 04:40,3589.206055,3600,13.61320972
10 08 2018 04:50,3589.095947,3600,13.57159996
10 08 2018 05:00,3599.870117,3600,13.82404041
10 08 2018 05:10,3603.416016,3600,14.74281979
10 08 2018 05:20,3603.48291,3600,15.33148003
10 08 2018 05:30,3603.552002,3600,15.17022038
10 08 2018 05:40,3594.379883,3600,14.29500008
10 08 2018 05:50,3553.238037,3600,13.46949005
10 08 2018 06:00,3420.860107,3574.501333,12.44155979
10 08 2018 06:10,3395.618896,3535.827661,12.09407997
10 08 2018 06:20,3181.879883,3473.125395,11.72778988
10 08 2018 06:30,2991.618896,3316.613761,11.13055038
10 08 2018 06:40,2969.073975,3310.319614,11.11124039
10 08 2018 06:50,3180.775879,3454.508948,11.63996029
10 08 2018 07:00,2979.386963,3291.060574,11.05366039
10 08 2018 07:10,3122.094971,3456.01927,11.6468401
10 08 2018 07:20,2463.059082,2974.329159,10.3176899
10 08 2018 07:30,2756.781006,3115.143295,10.60667038
10 08 2018 07:40,3061.595947,3406.665716,11.44011021
10 08 2018 07:50,3281.322998,3517.029352,11.96889019
10 08 2018 08:00,2535.209961,2925.439846,10.22714996
10 08 2018 08:10,2381.976074,2856.951035,10.10715961
10 08 2018 08:20,2629.768066,3081.573586,10.53341961
10 08 2018 08:30,2547.268066,2940.418928,10.25442982
10 08 2018 08:40,3181.986084,3490.957512,11.81900978
10 08 2018 08:50,2672.75708,3130.510869,10.64126015
10 08 2018 09:00,1372.151001,1216.683215,7.419642925
10 08 2018 09:10,2703.854004,3100.84276,10.57509041
10 08 2018 09:20,2655.858887,2987.239486,10.34235001
10 08 2018 09:30,2763.416992,3141.700175,10.66689014
10 08 2018 09:40,2907.541992,3270.127939,10.9934597
10 08 2018 09:50,2908.670898,3316.849956,11.13127995
10 08 2018 10:00,2395.74707,2537.739833,9.627326012
10 08 2018 10:10,1776.302979,1595.392615,8.113062859
10 08 2018 10:20,2318.881104,2526.599627,9.612439156
10 08 2018 10:30,2378.906982,2483.494149,9.555798531
10 08 2018 10:40,2087.363037,2125.089849,8.970653534
10 08 2018 10:50,2524.427979,2943.988956,10.26099014
10 08 2018 11:00,2770.937012,3205.488812,10.82094002
10 08 2018 11:10,2925.330078,3251.185253,10.94093037
10 08 2018 11:20,3473.271973,3591.588052,12.71201038
10 08 2018 11:30,3253.594971,3499.264443,11.86435986
10 08 2018 11:40,3234.815918,3557.973452,12.27128983
10 08 2018 11:50,3290.649902,3497.446228,11.85426044
10 08 2018 12:00,3485.345947,3569.445228,12.38422966
10 08 2018 12:10,3229.485107,3528.49662,12.04312038
10 08 2018 12:20,3237.724121,3429.261342,11.53048038
10 08 2018 12:30,3063.331055,3428.215141,11.52614975
10 08 2018 12:40,3123.826904,3403.069976,11.42630005
10 08 2018 12:50,3169.228027,3455.578862,11.64482975
10 08 2018 13:00,3257.172119,3446.886164,11.60583973
10 08 2018 13:10,3369.887939,3555.910864,12.2528801
10 08 2018 13:20,3381.628906,3582.307501,12.54450035
10 08 2018 13:30,3491.019043,3590.143748,12.68013
10 08 2018 13:40,3379.854004,3597.67635,12.94845009
10 08 2018 13:50,3583.712891,3600,13.88589954
10 08 2018 14:00,3575.738037,3600,13.13673973
10 08 2018 14:10,3541.504883,3596.814787,12.88389969
10 08 2018 14:20,3357.881104,3537.90537,12.10910034
10 08 2018 14:30,3470.568115,3585.295728,12.59084988
10 08 2018 14:40,3463.072021,3600,13.15882969
10 08 2018 14:50,3569.115967,3600,13.11970997
10 08 2018 15:00,3515.012939,3591.212317,12.70339012
10 08 2018 15:10,3467.454102,3589.403702,12.66495991
10 08 2018 15:20,3444.400879,3597.211107,12.90834045
10 08 2018 15:30,3595.055908,3600,14.50728035
10 08 2018 15:40,3586.400879,3600,13.96426964
10 08 2018 15:50,3603.318115,3600,15.26669025
10 08 2018 16:00,3602.623047,3600,14.71642017
10 08 2018 16:10,3586.951904,3600,14.32592964
10 08 2018 16:20,3600.393066,3600,13.28919983
10 08 2018 16:30,3511.445068,3592.703885,12.73925972
10 08 2018 16:40,3511.343018,3581.054382,12.52643013
10 08 2018 16:50,3483.952881,3586.087531,12.60404968
10 08 2018 17:00,3447.918945,3564.911656,12.33718014
10 08 2018 17:10,3410.614014,3511.876818,11.93739033
10 08 2018 17:20,3438.5,3569.927708,12.38945961
10 08 2018 17:30,3540.996094,3600,13.15810013
10 08 2018 17:40,3591.899902,3600,13.64367008
10 08 2018 17:50,3556.75708,3600,13.34613991
10 08 2018 18:00,3576.780029,3600,13.36530018
10 08 2018 18:10,3581.574951,3600,13.60336018
10 08 2018 18:20,3603.537109,3600,14.4086504
10 08 2018 18:30,3602.931885,3600,15.02783012
10 08 2018 18:40,3602.840088,3600,15.07571983
10 08 2018 18:50,3603.9021,3600,15.49794006
10 08 2018 19:00,3574.523926,3600,14.79121971
10 08 2018 19:10,3600.476074,3600,15.7913599
10 08 2018 19:20,3599.550049,3600,15.24077034
10 08 2018 19:30,3603.631104,3600,15.77836037
10 08 2018 19:40,3603.784912,3600,16.18855095
10 08 2018 19:50,3603.668945,3600,15.27159977
10 08 2018 20:00,3603.843994,3600,14.79714966
10 08 2018 20:10,3603.687988,3600,14.32686043
10 08 2018 20:20,3601.720947,3600,14.67020035
10 08 2018 20:30,3603.842041,3600,14.83802032
10 08 2018 20:40,3603.915039,3600,14.81709003
10 08 2018 20:50,3603.779053,3600,14.85206032
10 08 2018 21:00,3603.512939,3600,15.47381973
10 08 2018 21:10,3603.471924,3600,16.02466965
10 08 2018 21:20,3603.230957,3600,15.36835003
10 08 2018 21:30,3603.304932,3600,16.19252968
10 08 2018 21:40,3603.51709,3600,16.52313042
10 08 2018 21:50,3603.552002,3600,16.06501007
10 08 2018 22:00,3603.496094,3600,15.83355999
10 08 2018 22:10,3603.475098,3600,15.99234009
10 08 2018 22:20,3603.62793,3600,15.32771015
10 08 2018 22:30,3601.270996,3600,15.09539032
10 08 2018 22:40,3600.980957,3600,14.7644701
10 08 2018 22:50,3603.048096,3600,15.04936981
10 08 2018 23:00,3601.98291,3600,14.75876045
10 08 2018 23:10,3597.381104,3600,13.96594048
10 08 2018 23:20,3590.331055,3600,14.10138035
10 08 2018 23:30,3595.991943,3600,14.60612011
10 08 2018 23:40,3603.191895,3600,15.2754097
10 08 2018 23:50,3602.989014,3600,15.3579998
11 08 2018 00:00,3593.978027,3600,14.6992197
11 08 2018 00:10,3602.725098,3600,15.21971035
11 08 2018 00:20,3598.529053,3600,14.59512997
11 08 2018 00:30,3596.601074,3600,13.88887024
11 08 2018 00:40,3577.020996,3600,13.77077961
11 08 2018 00:50,3275.524902,3504.883643,11.89622974
11 08 2018 01:00,3600.821045,3600,14.6564703
11 08 2018 01:10,3585.038086,3600,14.49514961
11 08 2018 01:20,3588.010986,3600,13.97533035
11 08 2018 01:30,3603.4021,3600,14.48305988
11 08 2018 01:40,3597.360107,3600,14.37841034
11 08 2018 01:50,3596.656006,3600,14.70956039
11 08 2018 02:00,3603.264893,3600,14.93879032
11 08 2018 02:10,3597.465088,3600,14.45131016
11 08 2018 02:20,3594.98291,3600,14.27361965
11 08 2018 02:30,3601.710938,3600,14.2279501
11 08 2018 02:40,3599.903076,3600,14.31476021
11 08 2018 02:50,3602.466064,3600,14.87510014
11 08 2018 03:00,3601.844971,3600,15.06764984
11 08 2018 03:10,3603.104004,3600,14.65787983
11 08 2018 03:20,3601.570068,3600,14.6498003
11 08 2018 03:30,3602.516113,3600,14.19303036
11 08 2018 03:40,3595.906982,3600,14.01914978
11 08 2018 03:50,3595.823975,3600,14.61785984
11 08 2018 04:00,3584.681885,3600,14.44484997
11 08 2018 04:10,3593.146973,3600,14.02622032
11 08 2018 04:20,3601.912109,3600,14.39457035
11 08 2018 04:30,3600.112061,3600,13.60171986
11 08 2018 04:40,3599.718994,3600,14.21802998
11 08 2018 04:50,3587.25293,3600,14.41707993
11 08 2018 05:00,3602.531006,3600,14.98091984
11 08 2018 05:10,3602.603027,3600,14.62287998
11 08 2018 05:20,3602.968994,3600,14.26430035
11 08 2018 05:30,3597.960938,3600,15.24604034
11 08 2018 05:40,3603.259033,3600,15.60206985
11 08 2018 05:50,3603.292969,3600,15.31645966
11 08 2018 06:00,3603.63501,3600,15.78124046
11 08 2018 06:10,3602.072998,3600,15.07942009
11 08 2018 06:20,3573.064941,3600,13.80373001
11 08 2018 06:30,3599.572021,3600,14.3733902
11 08 2018 06:40,3588.621094,3600,14.0061903
11 08 2018 06:50,3584.043945,3600,13.88648033
11 08 2018 07:00,3602.552979,3600,14.85838032
11 08 2018 07:10,3402.74707,3600,13.22350025
11 08 2018 07:20,1226.712036,3600,13.19592953
11 08 2018 07:30,3604.039063,3600,15.34245014
11 08 2018 07:40,3599.644043,3600,14.87782001
11 08 2018 07:50,3594.762939,3600,14.19890976
11 08 2018 08:00,3603.780029,3600,15.03417015
11 08 2018 08:10,3597.917969,3600,14.6134901
11 08 2018 08:20,3603.666992,3600,14.95993996
11 08 2018 08:30,3604.125977,3600,15.70471954
11 08 2018 08:40,3603.900879,3600,15.8133297
11 08 2018 08:50,3604.150879,3600,15.8953104
11 08 2018 09:00,3603.483887,3600,15.08463955
11 08 2018 09:10,3580.547119,3600,14.45046997
11 08 2018 09:20,3603.214111,3600,14.73806953
11 08 2018 09:30,3598.410889,3600,14.16948032
